PlayerId;TeamId;FranchiseId;First Name;Last Name;Nick Name;Height;Weight;Date Of Birth;Birthcity;Birthstate;Nationality_One;Nationality_Two;Nationality_Three;Retired;Hand
5205;-1;-1;Mike;Gross;;72;208;2008-3-9;Copenhagen;FRE;Denmark;;;0;Left
5206;-1;-1;Ryan;Manca;;72;159;2006-10-5;Port Alberni;BC;Canada;;;0;Left
5207;-1;-1;Andrey;Fokin;;73;193;2006-12-28;Temnikov;MOR;Russia;;;0;Right
5208;-1;-1;Darius;Andriuskevicius;;69;186;2008-6-18;Vilnius;VIL;Lithuania;;;0;Left
5209;-1;-1;Ivan;Mamontov;;77;222;2008-5-18;Inza;ULY;Russia;;;0;Right
5210;-1;-1;Gleb;Palyakow;;67;195;2008-2-15;Minsk;MIN;Belarus;;;0;Right
5211;-1;-1;Brandon;Hansen;;72;203;2006-11-27;Toronto;ON;Canada;;;0;Left
5212;-1;-1;Ilmari;Karppinen;;75;188;2008-4-23;Espoo;UUS;Finland;;;0;Left
5213;-1;-1;Dean;Clarke;;73;166;2007-8-20;Omaha;NE;The United States;;;0;Right
5214;-1;-1;Justin;Tidwell;;71;197;2006-12-11;Gilbertsville;PA;The United States;;;0;Left
5215;-1;-1;Greg;Rich;;73;206;2008-4-12;Swampscott;MA;The United States;;;0;Left
5216;-1;-1;Keith;MacRob;;70;175;2008-1-1;Orange;CA;The United States;;;0;Left
5217;-1;-1;Alyaksey;Lisitsa;;68;201;2007-10-24;Minsk;MIN;Belarus;;;0;Left
5218;-1;-1;Gregory;LaLeggia;;70;162;2006-9-13;Amherst;NS;Canada;;;0;Left
5219;-1;-1;Marek;Jacko;;72;160;2008-7-20;Mlada Boleslav;STR;Czech Republic;;;0;Right
5220;-1;-1;Tomás;Klement;;73;178;2007-10-25;Ostrava;MOR;Czech Republic;;;0;Left
5221;-1;-1;Scott;Vetter;;70;193;2007-4-14;Shoreline Park;MS;The United States;;;0;Right
5222;-1;-1;Gerald;Humbley;;70;186;2007-7-26;Schuyler;NY;The United States;;;0;Left
5223;-1;-1;Neal;Pepper;;72;213;2008-2-25;Nachod;KRA;Czech Republic;The United States;;0;Right
5224;-1;-1;Ben;Mitchell;;71;166;2008-6-3;New York;NY;The United States;;;0;Left
5225;-1;-1;Mike;Jacobs;;71;179;2008-5-2;Denver;CO;The United States;;;0;Right
5226;-1;-1;Vojtech;Bala;;70;199;2007-10-24;Nový Jicín;MOR;Czech Republic;;;0;Left
5227;-1;-1;Rakhmankul;Nadyrbek Uulu;;71;208;2008-2-28;Bishkek;BIS;Kyrgyzstan;;;0;Right
5228;-1;-1;Matt;Laderoute;;70;180;2008-2-24;Welland;ON;Canada;;;0;Right
5229;-1;-1;Rais;Gibadullin;;71;182;2006-5-4;Novyy Biklyan;TAT;Russia;;;0;Right
5230;-1;-1;Gerald;Bascombe;;73;183;2006-7-30;Long Beach;CA;The United States;;;0;Left
5231;-1;-1;Ray;Lanfear;;68;187;2008-3-13;Lake Arrowhead;CA;The United States;;;0;Left
5232;-1;-1;Michal;Horkel;;70;178;2008-5-7;Slusovice;ZLN;Czech Republic;;;0;Left
5233;-1;-1;Jack;Chadwick;;71;160;2006-12-21;Phoenix;AZ;The United States;;;0;Left
5234;118;118;Danny;Lazore;;70;179;2008-6-1;Metairie;LA;The United States;;;0;Left
5235;-1;-1;Jim;Bramble;;72;179;2008-5-8;Lakeview;CA;The United States;Japan;;0;Left
5236;-1;-1;Janne;Kaunisto;;69;171;2007-12-24;Kouvola;KYM;Finland;;;0;Left
5237;-1;-1;Greg;Palumbo;;74;203;2008-5-25;Kitchener;ON;Canada;;;0;Left
5238;91;91;Darren;Busenius;;71;192;2007-3-13;Windsor;ON;Canada;;;0;Right
5239;-1;-1;Kyle;McCaskill;;69;175;2007-9-18;Windsor;ON;Canada;;;0;Right
5240;-1;-1;Emílio;Soria;;71;169;2007-11-27;Valencia;VAL;Spain;;;0;Left
5241;-1;-1;Phillip;Larochelle;;70;194;2008-2-10;Saint-Hyacinthe;QC;Canada;;;0;Left
5242;-1;-1;Norm;Knight;;74;183;2007-11-16;Plainville;MA;The United States;;;0;Left
5243;-1;-1;Justin;Forfar;;69;188;2007-8-28;Glendale;AZ;The United States;;;0;Left
5244;-1;-1;Gustaf;Sjöström;;68;163;2007-1-31;Jönköping;JöN;Sweden;;;0;Left
5245;-1;-1;Jason;Forest;;73;211;2007-10-16;Montreal;QC;Canada;;;0;Left
5246;-1;-1;Kristoffer;Forss;;74;191;2008-2-15;Danderyd;STO;Sweden;;;0;Left
5247;-1;-1;Chet;Watson;;76;197;2006-9-5;Sikeston;MO;The United States;;;0;Right
5248;-1;-1;Russell;Lilly;;70;204;2007-12-2;Edmonton;AB;Canada;;;0;Right
5249;-1;-1;James;Stewart;;73;168;2007-8-20;Canton;MA;The United States;Canada;;0;Right
5250;-1;-1;Rob;Durberville;;70;162;2006-3-6;Cumberland;MD;The United States;;;0;Right
5251;-1;-1;Gunner;Sullivan;;71;158;2007-11-19;Brooklyn;NY;The United States;;;0;Left
5252;-1;-1;Mac;Russell;;73;193;2007-4-6;Morrisonville;IL;The United States;;;0;Left
5253;-1;-1;Lindsay;Hurlson;;69;199;2008-8-1;Perth;WA;Australia;;;0;Left
5254;-1;-1;Michael;Harden;;73;186;2008-3-21;Silver Spring;MD;The United States;;;0;Right
5255;-1;-1;Cordell;O'Day;;70;198;2007-4-2;Allentown;PA;The United States;;;0;Right
5256;-1;-1;Andreas;Thomaser;;71;171;2007-6-19;Usmate Velate;LOM;Italy;;;0;Right
5257;-1;-1;Anton;Yeliseykin;;67;163;2007-8-20;Kuba-Taba;KAB;Russia;;;0;Right
5258;-1;-1;David;Pedersen;;72;161;2008-3-28;Saskatoon;SK;Canada;;;0;Left
5259;-1;-1;James;Patterson;;74;182;2008-2-2;Repentigny;QC;Canada;;;0;Right
5260;100;100;Roger;Underwood;;70;182;2007-11-24;Carrollton;TX;The United States;;;0;Left
5261;99;99;Erik;Chitty;;69;175;2006-12-22;Salem;OR;The United States;;;0;Left
5262;91;91;Dave;Abbott;;74;194;2007-10-13;Peoria Heights;IL;The United States;;;0;Left
5263;-1;-1;George;Northam;;71;172;2006-10-30;Rostraver Township;PA;The United States;;;0;Left
5264;-1;-1;Filip;Miklas;;69;188;2007-12-14;Prague;PRA;Czech Republic;;;0;Left
5265;-1;-1;Joel;McGrattan;;70;180;2007-9-22;Deloraine;MB;Canada;;;0;Left
5266;98;98;Bret;MacSwan;;70;166;2007-3-16;Randallstown;MD;The United States;;;0;Left
5267;-1;-1;Ashton;O'Reilly;;72;179;2006-8-11;Monterey;CA;The United States;;;0;Left
5268;-1;-1;Pete;Bopp;;70;171;2007-10-15;Albuquerque;NM;The United States;;;0;Left
5269;-1;-1;Bobby;O'Donoghue;;71;171;2008-1-20;Compton;CA;The United States;;;0;Right
5270;-1;-1;Chuck;Williamson;;69;192;2007-7-24;Piscataway;NJ;The United States;;;0;Left
5271;-1;-1;Nathaniel;Mowat;;68;193;2007-11-3;Fairfield;OH;The United States;;;0;Left
5272;-1;-1;Yannick;Bauer;;72;193;2007-8-27;Tübingen;BAD;Germany;;;0;Left
5273;-1;-1;Augustyn;Walus;;72;212;2006-10-22;Prague;PRA;Czech Republic;;;0;Left
5274;-1;-1;David;Lawlor;;71;205;2007-10-4;Blackwood;NJ;The United States;;;0;Left
5275;-1;-1;Steve;Gray;;69;163;2008-3-11;Corinth;MS;The United States;;;0;Right
5276;-1;-1;Olivier;Guay;;73;214;2008-5-7;Montreal;QC;Canada;The United States;;0;Right
5277;89;89;Clint;Petersen;;76;191;2007-3-1;Mehlville;MO;The United States;;;0;Right
5278;-1;-1;Andre;Bloch;;70;195;2007-12-9;Cave Spring;VA;The United States;;;0;Left
5279;-1;-1;Henry;Savage;;72;208;2008-4-28;West Linn;OR;The United States;;;0;Right
5280;-1;-1;Alan;Walker;;72;169;2007-9-5;Galt;CA;The United States;;;0;Right
5281;-1;-1;Lee;Greene;;70;187;2006-5-26;Lewisburg;WV;The United States;;;0;Left
5282;-1;-1;John;Hartsock;;75;206;2007-9-27;Woodland;CA;The United States;;;0;Left
5283;-1;-1;Petri;Hyvärinen;;73;194;2006-1-17;Porvoo;EAS;Finland;;;0;Left
5284;-1;-1;Mike;Marcoux;;73;176;2008-5-18;Chula Vista;CA;The United States;;;0;Right
5285;-1;-1;Veikka;Mankki;;71;175;2008-3-28;Lahti;PAH;Finland;;;0;Right
5286;-1;-1;Petr;Kozel;;71;170;2006-2-28;Chomutov;UST;Czech Republic;;;0;Left
5287;-1;-1;Ryan;McDonald;;71;193;2006-8-23;Redford Township;MI;The United States;;;0;Left
5288;-1;-1;Jaxxon;Taylor;;69;160;2008-6-23;Coquitlam;BC;Canada;;;0;Left
5289;-1;-1;Alexander;Ainsworth;;72;163;2008-4-26;Spring Grove;MN;The United States;;;0;Right
5290;-1;-1;David;Blomquist;;74;196;2008-6-20;Linköping;ÖST;Sweden;;;0;Left
5291;-1;-1;Niclas;Svahn;;74;190;2007-1-26;Timrå;VäS;Sweden;;;0;Left
5292;-1;-1;Petri;Rissanen;;75;183;2007-9-15;Tampere;PIR;Finland;;;0;Left
5293;-1;-1;Graham;Mountfield;;72;161;2008-3-22;East Chicago;IN;The United States;;;0;Left
5294;-1;-1;Nikita;Shipachyov;;72;176;2008-2-16;Samara;SAM;Russia;;;0;Left
5295;-1;-1;Boris;Alon;;72;171;2006-1-5;Or Yehuda;TEL;Israel;;;0;Left
5296;-1;-1;Bill;Wigtown;;69;163;2007-12-25;Rosamond;CA;The United States;;;0;Left
5297;-1;-1;Derek;Willis;;72;190;2006-8-20;Shoreline;WA;The United States;;;0;Right
5298;-1;-1;Alexander;Rosnell;;69;179;2007-11-12;Vantaa;UUS;Finland;;;0;Right
5299;-1;-1;Alfred;Deichmann;;70;210;2007-11-3;Olfen;NOR;Germany;;;0;Right
5300;-1;-1;Hugo;Larsson;;72;161;2006-5-21;Eskilstuna;SöD;Sweden;;;0;Right
5301;-1;-1;Yury;Lebedev;;69;196;2007-10-14;Slavyansk-na-Kubani;KRA;Russia;;;0;Left
5302;-1;-1;Rich;Somerville;;73;168;2008-4-17;Bloomington;IL;The United States;;;0;Left
5303;-1;-1;Lance;Lenius;;72;189;2007-7-19;Quebec City;QC;Canada;;;0;Left
5304;-1;-1;Tommy;Ellis;;73;211;2007-9-9;Fairfield;CA;The United States;;;0;Left
5305;-1;-1;Ed;Barnstaple;;72;168;2006-7-20;Altoona;PA;The United States;;;0;Left
5306;-1;-1;Brett;Joseph;;71;185;2008-1-13;Gardena;CA;The United States;;;0;Right
5307;-1;-1;Jarrett;Hilder;;69;162;2007-4-28;Toronto;ON;Canada;The United States;;0;Left
5308;-1;-1;Wayne;Landry;;72;185;2008-7-15;Shreveport;LA;The United States;;;0;Left
5309;-1;-1;Vladimir;Malinov;;75;199;2006-8-19;Volgograd;VOL;Russia;;;0;Right
5310;-1;-1;Kenny;Baughman;;72;195;2007-8-29;Riviera Beach;FL;The United States;;;0;Right
5311;-1;-1;Nate;Prodham;;70;185;2007-4-28;York;NE;The United States;;;0;Left
5312;-1;-1;Justin;Roy;;71;165;2006-7-29;Vaudreuil-Dorion;QC;Canada;;;0;Left
5313;-1;-1;Jerry;Hearne;;71;176;2007-5-5;New York;NY;The United States;;;0;Left
5314;-1;-1;Erik;Aagaard;;71;162;2008-2-1;Copenhagen;FRE;Denmark;;;0;Right
5315;-1;-1;Cornelius;Müller;;73;190;2007-3-14;Rottenburg;BAD;Germany;;;0;Left
5316;-1;-1;Ed;Rutherford;;74;205;2007-8-31;Minnetonka;MN;The United States;;;0;Left
5317;-1;-1;Terry;Jensen;;71;163;2007-4-20;Mesa;AZ;The United States;;;0;Left
5318;-1;-1;Jim;Macalester;;69;183;2007-2-3;Towanda;KS;The United States;;;0;Right
5319;-1;-1;Ryan;Turner;;70;207;2008-3-2;Birmingham;MI;The United States;;;0;Right
5320;-1;-1;Vaclav;Hejhal;;71;165;2006-2-8;Prague;PRA;Czech Republic;;;0;Left
5321;-1;-1;Sean;Weisgarber;;71;162;2007-12-10;Anaheim;CA;The United States;;;0;Left
5322;109;109;Josh;Weaver;;71;172;2008-3-23;Los Angeles;CA;The United States;;;0;Left
5323;-1;-1;Michael;Bond;;73;206;2008-3-19;Dallas;TX;The United States;;;0;Left
5324;-1;-1;Slavomir;Stehlik;;71;173;2006-1-22;Trebechovice pod Orebem;KRA;Czech Republic;;;0;Left
5325;-1;-1;Jeff;Archibald;;69;163;2007-12-1;Philadelphia;PA;The United States;;;0;Left
5326;-1;-1;Werner;Cockerham;;70;205;2006-11-27;Baton Rouge;LA;The United States;;;0;Left
5327;-1;-1;Josh;Nelson;;73;178;2006-5-22;Strathmore;AB;Canada;;;0;Left
5328;-1;-1;Jens;Wessel;;72;173;2008-2-6;Darmstadt;HES;Germany;;;0;Right
5329;-1;-1;Alyaksandr;Vitus;;72;172;2008-1-11;Minsk;MIN;Belarus;;;0;Right
5330;-1;-1;Nicolas;Paré;;70;156;2006-6-21;Baie-Saint-Paul;QC;Canada;;;0;Right
5331;-1;-1;Christopher;Robinson;;72;171;2008-8-12;La Prairie;QC;Canada;;;0;Right
5332;-1;-1;Samuel;Lundberg;;72;207;2007-12-24;Luleå;NOR;Sweden;;;0;Left
5333;-1;-1;Niilo;Mänd;;70;188;2007-9-20;Tallinn;HAR;Estonia;;;0;Left
5334;-1;-1;Andrew;Peterson;;71;199;2006-2-7;New York;NY;The United States;;;0;Right
5335;-1;-1;Brian;Harford;;72;172;2007-5-20;Lansing;MI;The United States;;;0;Left
5336;-1;-1;Davis;Rayford;;75;174;2006-4-26;Bay Point;CA;The United States;;;0;Left
5337;-1;-1;Simon;Hedlund;;66;169;2007-8-17;Lidingö;STO;Sweden;;;0;Left
5338;-1;-1;Nicholas;Ross;;72;185;2006-4-21;Albany;NY;The United States;;;0;Left
5339;-1;-1;Norbert;Schultz;;71;186;2007-9-6;French Valley;CA;The United States;;;0;Left
5340;-1;-1;Andrin;Wüthrich;;71;158;2007-12-18;Pfäffikon;ZH;Switzerland;;;0;Left
5341;-1;-1;Neil;Lukens;;73;185;2008-4-27;Tempe;AZ;The United States;;;0;Left
5342;-1;-1;Gleb;Mikerin;;71;211;2007-6-1;Kharkiv;KHA;Ukraine;;;0;Right
5343;-1;-1;Billy;Schneider;;71;196;2008-2-3;Toronto;ON;Canada;;;0;Left
5344;-1;-1;Alejandro;Montaño;;71;161;2007-12-26;Loma Linda;CA;The United States;;;0;Left
5345;-1;-1;Carl;Roy;;76;228;2007-12-26;Chambly;QC;Canada;;;0;Left
5346;-1;-1;Cal;Brooks;;71;196;2008-8-13;Charlotte;NC;The United States;;;0;Right
5347;-1;-1;Ken;Rickenbacker;;69;201;2006-11-5;Aurora;CO;The United States;;;0;Right
5348;-1;-1;Henry;Simpson;;69;195;2007-8-22;Yonkers;NY;The United States;;;0;Right
5349;-1;-1;Oliver;Öberg;;73;185;2007-9-25;Göteborg;VäS;Sweden;;;0;Right
5350;-1;-1;Olivier;St-Louis;;70;209;2008-1-2;Richmond Hill;ON;Canada;;;0;Left
5351;-1;-1;Justin;Pletsch;;70;186;2006-8-24;Wynyard;SK;Canada;;;0;Left
5352;-1;-1;Mason;Marcon;;74;207;2008-1-4;Mississauga;ON;Canada;;;0;Right
5353;-1;-1;Alvin;Truehl;;75;174;2008-3-4;Oxford;NC;The United States;;;0;Right
5354;-1;-1;Roni;Kokkonen;;70;170;2007-4-7;Helsinki;UUS;Finland;;;0;Left
5355;-1;-1;Marvin;Kuntz;;68;159;2007-7-22;Plantation;FL;The United States;;;0;Left
5356;-1;-1;Jesse;Zimmerman;;69;193;2006-4-25;Morehead;KY;The United States;;;0;Left
5357;-1;-1;Raphaël;Ouellet;;73;191;2007-9-2;Rimouski;QC;Canada;;;0;Left
5358;-1;-1;Jonathan;Mathieu;;74;219;2007-2-6;Elmira;NY;The United States;Canada;;0;Right
5359;104;104;Christopher;Rioux;;73;182;2007-8-3;Toronto;ON;Canada;;;0;Right
5360;-1;-1;Marty;Goodsell;;69;161;2006-12-29;Black Forest;CO;The United States;;;0;Right
5361;-1;-1;Sami;Syrjälä;;69;173;2007-9-24;Helsinki;UUS;Finland;;;0;Right
5362;-1;-1;Floyd;Powers;;74;178;2008-3-26;Wethersfield;CT;The United States;;;0;Left
5363;-1;-1;Bill;Pilkington;;72;186;2007-4-4;Huntsville;AL;The United States;;;0;Left
5364;-1;-1;Masanobu;Kiyomizu;;71;185;2008-7-4;Fort Wayne;IN;The United States;Japan;;0;Right
5365;-1;-1;Étienne;Desjardins;;71;195;2006-11-30;Saint-Jérôme;QC;Canada;;;0;Right
5366;-1;-1;Sean;Richardson;;72;211;2008-1-13;Fernandina Beach;FL;The United States;;;0;Left
5367;-1;-1;Carl;Calthorpe;;73;173;2007-9-11;Cowan;TN;The United States;;;0;Right
5368;-1;-1;John;Taylor;;71;163;2007-11-20;Hawaiian Gardens;CA;The United States;;;0;Right
5369;-1;-1;Levi;Brennan;;69;195;2006-1-8;Markham;ON;Canada;;;0;Left
5370;-1;-1;Linus;Stenberg;;71;200;2007-2-6;Norrköping;ÖST;Sweden;;;0;Left
5371;-1;-1;Janek;Jopek;;76;215;2008-1-3;Warsaw;MAZ;Poland;;;0;Right
5372;-1;-1;Ralph;Love;;70;174;2007-8-26;El Sobrante;CA;The United States;;;0;Left
5373;-1;-1;Peter;Townsend;;73;185;2008-2-12;Toledo;OH;The United States;;;0;Right
5374;-1;-1;Tommy;Brazeau;;71;158;2006-3-17;Saint-Jérôme;QC;Canada;;;0;Left
5375;-1;-1;Joe;Newman;;72;209;2006-9-2;Wichita;KS;The United States;;;0;Right
5376;-1;-1;Kajo;Danz;;73;207;2007-7-27;Wohlen;AG;Switzerland;;;0;Left
5377;-1;-1;Mirco;Krause;;74;182;2007-1-25;Moers;NOR;Germany;;;0;Right
5378;-1;-1;Ty;Weeks;;71;170;2007-11-1;Grand Rapids;MI;The United States;;;0;Left
5379;-1;-1;Rich;Tucker;;70;178;2007-11-18;Upper Grand Lagoon;FL;The United States;;;0;Right
5380;-1;-1;Marcus;Lark;;71;163;2009-6-8;St. Paul;MN;The United States;Ukraine;;0;Left
5381;-1;-1;Jon;McJannett;;67;150;2009-6-29;Redwood;OR;The United States;;;0;Right
5382;-1;-1;Andrey;Zhloba;;70;144;2009-10-6;Riga;RIG;Latvia;;;0;Right
5383;-1;-1;Oleg;Yegudin;;68;181;2009-3-16;Tomsk;TOM;Russia;;;0;Left
5384;-1;-1;Erik;Kamin;;71;165;2009-3-18;Rogaska Slatina;SAV;Slovenia;;;0;Left
5385;-1;-1;Brian;Nydegger;;67;162;2009-7-26;Porcupine;ON;Canada;;;0;Right
5386;-1;-1;David;Steblyk;;65;140;2009-10-4;Mississauga;ON;Canada;;;0;Right
5387;-1;-1;Michael;Claggett;;70;152;2009-2-24;Whitby;ON;Canada;;;0;Left
5388;-1;-1;Ben;Maxwell;;71;166;2009-1-9;Brampton;ON;Canada;;;0;Right
5389;-1;-1;Eric;Roberts;;72;170;2009-12-23;Gladeview;FL;The United States;;;0;Left
5390;-1;-1;Olivier;Blackburn;;67;136;2009-12-28;Montreal;QC;Canada;;;0;Left
5391;-1;-1;Jan;Hasek;;67;185;2009-7-14;Brno;JHM;Czech Republic;;;0;Left
5392;-1;-1;Ed;Mannis;;73;183;2009-8-8;Grants Pass;OR;The United States;;;0;Left
5393;-1;-1;Maxime;Dubé;;64;148;2009-4-20;Montreal;QC;Canada;;;0;Left
5394;-1;-1;Robbie;Lambert;;73;196;2009-1-6;Kamloops;BC;Canada;;;0;Right
5395;-1;-1;Yuryy;Yermakovich;;72;174;2009-8-14;Kobrin;BRE;Belarus;;;0;Right
5396;-1;-1;Eugen;Kogalniceanu;;67;169;2009-3-13;Iasi;IAS;Romania;;;0;Left
5397;-1;-1;Maxime;Beaudoin;;67;150;2009-3-22;Dollard-des-Ormeaux;QC;Canada;;;0;Left
5398;-1;-1;Gim;Jeong-mun;;71;149;2009-3-17;Siheung;GYE;South Korea;;;0;Left
5399;-1;-1;James;McMillan;;76;153;2009-4-18;Surrey;BC;Canada;;;0;Right
5400;-1;-1;Marcus;Rovatti;;71;176;2009-8-9;Bathurst;NB;Canada;;;0;Left
5401;-1;-1;Kody;Beveridge;;70;157;2009-12-3;Fort McMurray;AB;Canada;;;0;Left
5402;-1;-1;Evan;Valentyne;;67;160;2009-2-8;White Rock;BC;Canada;;;0;Right
5403;-1;-1;Craig;Muzzin;;71;171;2009-3-21;Guelph;ON;Canada;;;0;Left
5404;-1;-1;Erik;Andersen;;69;145;2009-3-6;Aulum;RIN;Denmark;;;0;Left
5405;-1;-1;Luke;Melindy;;63;157;2009-10-3;Chatham-Kent;ON;Canada;;;0;Left
5406;-1;-1;Syarhey;Shundzikaw;;69;190;2009-6-10;Fanipol;MIN;Belarus;;;0;Left
5407;-1;-1;Quentin;Dinning;;74;201;2009-12-17;Tullibody;SCO;Scotland;;;0;Right
5408;-1;-1;Olivier;Pedneault;;65;129;2009-2-6;Gatineau;QC;Canada;;;0;Left
5409;-1;-1;David;Climie;;70;134;2009-10-15;Sackville;NS;Canada;;;0;Left
5410;-1;-1;Mitch;Schaefer;;73;181;2009-1-30;Markham;ON;Canada;;;0;Left
5411;-1;-1;Kyle;Benson;;71;168;2009-6-15;Peterborough;ON;Canada;;;0;Left
5412;-1;-1;Oleh;Bogatyr;;68;170;2009-8-13;Zaozerne;KRY;Ukraine;;;0;Right
5413;-1;-1;Cullen;Swenson;;71;163;2009-9-12;Montreal;QC;Canada;;;0;Left
5414;-1;-1;Matt;Derko;;73;206;2009-9-22;London;ON;Canada;The United States;;0;Right
5415;-1;-1;Maxime;Bernard;;70;152;2009-6-5;Montreal;QC;Canada;;;0;Right
5416;-1;-1;Luca;Agostinelli;;74;157;2009-10-1;Mississauga;ON;Canada;;;0;Right
5417;-1;-1;Scott;Bauch;;71;177;2009-3-13;Regina;SK;Canada;;;0;Right
5418;-1;-1;Thomas;Forget;;70;144;2009-11-14;Sainte-Anne-de-la-Pérade;QC;Canada;;;0;Right
5419;-1;-1;Dillon;Hazlett;;68;174;2009-3-17;Toronto;ON;Canada;;;0;Right
5420;-1;-1;Maxime;Brown;;70;147;2009-12-26;Elmira;ON;Canada;;;0;Left
5421;-1;-1;Brett;Levi;;72;153;2009-4-23;Edmonton;AB;Canada;;;0;Left
5422;-1;-1;Cullen;Bell;;69;156;2009-1-10;Richmond;BC;Canada;;;0;Right
5423;-1;-1;Aleksey;Matantsev;;69;153;2009-8-17;Lisov;JIH;Czech Republic;;;0;Left
5424;-1;-1;Aleksanteri;Kettunen;;65;147;2009-12-26;Naantali;SOU;Finland;;;0;Left
5425;-1;-1;Isak;Ring;;67;168;2009-11-2;Nässjö;JöN;Sweden;;;0;Left
5426;-1;-1;Ben;Cardinal;;65;151;2009-11-27;Collingwood;ON;Canada;;;0;Left
5427;-1;-1;Jon;Hopiavouri;;70;147;2009-2-26;Quinte West;ON;Canada;;;0;Right
5428;-1;-1;Dominique;Dubé;;73;146;2009-5-12;Toronto;ON;Canada;;;0;Left
5429;-1;-1;Joe;Lewicki;;67;158;2009-2-25;London;ON;Canada;;;0;Left
5430;-1;-1;Andy;Winkler;;69;152;2009-4-19;Carol City;FL;The United States;;;0;Left
5431;-1;-1;Tyler;Horcoff;;67;148;2009-12-31;Ottawa;ON;Canada;;;0;Left
5432;-1;-1;Caleb;Vachon;;70;147;2009-2-16;Quebec City;QC;Canada;;;0;Left
5433;-1;-1;Jason;Willows;;63;148;2009-3-24;Orlando;FL;The United States;;;0;Left
5434;-1;-1;Samuel;Dion;;68;151;2009-7-24;Repentigny;QC;Canada;The United States;;0;Right
5435;-1;-1;Louis;Blacksmith;;71;161;2009-12-22;Calgary;AB;Canada;;;0;Left
5436;-1;-1;Jamie;Trim;;69;140;2009-1-23;Calgary;AB;Canada;;;0;Right
5437;-1;-1;Harris;Huddlestone;;70;165;2009-8-3;Ashburn;VA;The United States;;;0;Left
5438;-1;-1;Trevor;Willems;;71;169;2009-6-2;Peterborough;ON;Canada;;;0;Right
5439;-1;-1;Eric;Andreoff;;71;195;2009-8-4;Vaughan;ON;Canada;;;0;Right
5440;-1;-1;Taylor;Odjig;;72;148;2009-4-26;Ottawa;ON;Canada;;;0;Left
5441;-1;-1;Mike;Dooley;;71;158;2009-9-11;Milton;ON;Canada;;;0;Right
5442;-1;-1;Jean-Philippe;Cormier;;70;144;2009-12-15;Saguenay;QC;Canada;;;0;Right
5443;-1;-1;Ján;Miklo;;74;177;2009-3-13;Púchov;TRE;Slovakia;;;0;Left
5444;-1;-1;Mike;Podritske;;63;126;2009-6-13;Toronto;ON;Canada;;;0;Left
5445;-1;-1;Sean;Playfair;;72;190;2009-11-4;Richmond;BC;Canada;;;0;Right
5446;-1;-1;Lovell;Hughes;;67;137;2009-7-6;Kelowna;BC;Canada;;;0;Left
5447;-1;-1;Jan;Gasser;;70;135;2009-9-5;Ruswil;LU;Switzerland;;;0;Left
5448;-1;-1;Quentin;Kolly;;71;146;2009-10-1;Visp;VS;Switzerland;;;0;Left
5449;-1;-1;Mark;Bartel;;68;150;2009-10-29;Sudbury;ON;Canada;;;0;Left
5450;-1;-1;Mark;Barbarie;;64;122;2009-6-2;Ottawa;ON;Canada;;;0;Right
5451;-1;-1;Jud;Callahan;;69;138;2009-8-7;Brooklyn;NY;The United States;;;0;Left
5452;-1;-1;Jessie;Baker;;72;165;2009-6-10;Mississauga;ON;Canada;;;0;Right
5453;-1;-1;Devante;Pereverzoff;;71;169;2009-9-8;Calgary;AB;Canada;;;0;Right
5454;-1;-1;Chad;Dussault;;70;170;2009-5-26;Selwyn;ON;Canada;;;0;Left
5455;-1;-1;Nick;Vrooman;;69;136;2009-6-23;Oakville;ON;Canada;;;0;Right
5456;-1;-1;Anto;Ruben;;63;130;2009-12-25;Valga;VAL;Estonia;;;0;Left
5457;-1;-1;Antoine;Martel;;68;142;2009-5-21;Saint-Georges;QC;Canada;;;0;Left
5458;-1;-1;Chris;Fullerton;;65;141;2009-9-26;Saint-Hippolyte;QC;Canada;;;0;Left
5459;-1;-1;Derek;Riddle;;66;148;2009-7-28;Toronto;ON;Canada;;;0;Right
5460;-1;-1;Ryan;Reid;;66;171;2009-11-20;Calgary;AB;Canada;;;0;Left
5461;-1;-1;Adrien;Olivier;;71;195;2009-11-18;Williams Lake;BC;Canada;;;0;Left
5462;-1;-1;Diego;Annunziata;;71;179;2009-2-28;Oakville;ON;Canada;;;0;Left
5463;-1;-1;Eduardo;Bravo;;65;144;2009-9-2;Fairfield;CA;The United States;;;0;Left
5464;-1;-1;Josef;Thomsen;;75;204;2009-4-20;Feldkirchen-Westerham;BAV;Germany;The United States;;0;Left
5465;-1;-1;Vincent;Boulanger;;70;196;2009-10-14;Matagami;QC;Canada;;;0;Left
5466;-1;-1;Henri;Proulx;;71;159;2009-12-9;Quebec City;QC;Canada;;;0;Left
5467;-1;-1;Gary;Collishaw;;66;175;2009-2-5;Cambridge;ON;Canada;;;0;Left
5468;-1;-1;Edvin;Krejsa;;70;164;2009-1-20;Jilemnice;LIB;Czech Republic;;;0;Right
5469;-1;-1;Drew;O'Connor;;70;164;2009-11-25;Mississauga;ON;Canada;;;0;Left
5470;-1;-1;Matt;Alcorn;;69;169;2009-3-3;Regina;SK;Canada;;;0;Left
5471;-1;-1;Matthew;Fecteau;;71;141;2009-1-19;La Tuque;QC;Canada;;;0;Right
5472;-1;-1;Ivar;Askvik;;71;141;2009-5-10;Stavanger;ROG;Norway;;;0;Right
5473;-1;-1;Nathan;Pruden;;76;197;2009-7-26;Vancouver;BC;Canada;;;0;Left
