PlayerId;G;LD;RD;LW;C;RW;Aggression;Bravery;Determination;Teamplayer;Leadership;Temperament;Professionalism;Mental Toughness;Goalie Stamina;Acceleration;Agility;Balance;Speed;Stamina;Strength;Fighting;Screening;Getting Open;Passing;Puck Handling;Shooting Accuracy;Shooting Range;Offensive Read;Checking;Faceoffs;Hitting;Positioning;Shot Blocking;Stickchecking;Defensive Read;G Positioning;G Passing;G Pokecheck;Blocker;Glove;Rebound;Recovery;G Puckhandling;Low Shots;G Skating;Reflexes;Skating;Shooting;Playmaking;Defending;Physicality;Conditioning;Character;Hockey Sense;Goalie Technique;Goalie Overall Positioning;Ability;Potential
3895;0;12;20;5;5;8;9;11;13;9;12;11;11;0;0;11;10;12;12;12;12;6;7;10;13;14;6;14;12;10;2;9;11;12;13;10;0;0;0;0;0;0;0;0;0;0;0;11;10;10;11;9;15;11;10;0;0;0.5;1.5
3896;0;5;8;10;20;14;9;11;10;12;11;10;11;0;0;11;12;11;11;12;13;4;12;11;11;11;12;4;13;10;11;8;10;5;10;11;0;0;0;0;0;0;0;0;0;0;0;11;10;11;8;10;15;10;12;0;0;0.5;1.5
3897;0;5;8;12;10;20;10;13;13;13;12;11;13;0;0;13;13;12;13;14;13;6;13;12;13;15;13;5;13;10;7;11;12;6;11;11;0;0;0;0;0;0;0;0;0;0;0;12;11;12;9;12;16;11;12;0;0;0.5;2.5
3898;20;0;0;0;0;0;5;0;11;11;8;0;11;11;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;8;9;8;8;12;11;9;10;10;12;0;0;7;0;1;9;9;0;8;10;0.5;0.5
3899;0;8;5;20;10;15;9;11;10;12;10;11;11;0;0;12;11;11;11;12;11;5;12;11;11;12;12;5;11;10;9;10;11;4;10;11;0;0;0;0;0;0;0;0;0;0;0;11;11;11;8;10;15;10;11;0;0;0.5;1.0
3900;20;0;0;0;0;0;6;0;13;11;8;0;11;11;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;8;8;8;8;10;10;8;10;10;12;0;0;7;0;1;9;10;0;8;11;0.5;0.5
3901;20;0;0;0;0;0;4;0;11;10;7;0;9;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;7;8;7;7;10;10;9;9;9;12;0;0;6;0;0;9;9;0;8;11;0.5;0.5
3902;0;8;5;12;20;10;8;10;10;11;10;9;9;0;0;10;11;10;10;11;10;4;11;10;10;10;11;4;11;9;9;8;9;4;9;10;0;0;0;0;0;0;0;0;0;0;0;10;9;10;7;9;15;10;10;0;0;0.5;0.5
3903;0;8;5;12;20;11;9;11;10;12;12;10;10;0;0;11;12;12;11;11;11;5;11;11;11;12;12;4;12;9;9;7;10;4;9;11;0;0;0;0;0;0;0;0;0;0;0;11;10;11;8;9;15;11;11;0;0;0.5;1.0
3904;20;0;0;0;0;0;4;0;10;10;7;0;9;11;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;7;7;7;7;10;11;8;9;10;11;0;0;6;0;0;9;9;0;7;10;0.5;0.5
3905;0;5;8;12;10;20;9;11;10;11;11;10;12;0;0;11;11;12;12;12;11;5;12;11;11;13;12;4;11;11;8;11;12;5;11;12;0;0;0;0;0;0;0;0;0;0;0;11;10;10;9;10;15;10;11;0;0;0.5;0.5
3906;20;0;0;0;0;0;6;0;12;12;9;0;11;12;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;8;10;9;9;12;12;11;11;12;13;0;0;7;0;1;9;10;0;9;12;0.5;0.5
3907;20;0;0;0;0;0;6;0;11;13;8;0;11;12;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;8;10;9;9;12;12;11;11;11;13;0;0;7;0;1;9;9;0;9;12;0.5;0.5
3908;0;20;12;8;5;5;10;12;12;10;12;11;12;0;0;9;8;9;9;10;10;2;4;7;10;10;3;10;9;9;1;7;10;11;10;9;0;0;0;0;0;0;0;0;0;0;0;9;6;10;10;8;14;11;9;0;0;0.5;0.5
3909;20;0;0;0;0;0;5;0;11;11;8;0;10;11;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;8;9;9;9;11;11;9;11;11;13;0;0;7;0;1;9;9;0;8;11;0.5;1.5
3910;0;8;5;13;20;17;9;11;11;12;11;10;10;0;0;11;12;11;11;12;11;4;12;11;11;12;13;5;12;10;10;8;12;5;10;12;0;0;0;0;0;0;0;0;0;0;0;11;11;11;9;10;15;11;11;0;0;0.5;3.0
3911;0;8;5;20;10;12;9;12;10;11;12;11;11;0;0;12;12;12;12;12;11;5;12;11;12;13;12;5;12;11;8;11;13;6;11;13;0;0;0;0;0;0;0;0;0;0;0;12;11;11;10;11;15;11;11;0;0;0.5;1.0
3912;0;8;5;12;20;13;9;11;10;11;11;9;11;0;0;11;11;11;12;12;11;4;11;11;11;11;12;4;12;10;11;9;11;5;11;11;0;0;0;0;0;0;0;0;0;0;0;11;10;10;9;10;15;10;11;0;0;0.5;0.5
3913;20;0;0;0;0;0;3;0;8;10;6;0;8;9;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;6;7;7;7;9;10;7;9;10;11;0;0;6;0;0;9;8;0;6;9;0.5;0.5
3914;0;18;20;8;5;8;9;12;10;8;11;10;10;0;0;11;9;11;12;11;10;5;4;7;12;12;5;11;9;11;4;10;12;13;13;11;0;0;0;0;0;0;0;0;0;0;0;11;8;10;12;9;15;11;11;0;0;0.5;2.0
3915;0;12;20;5;5;8;10;13;13;10;13;11;13;0;0;6;5;6;7;8;7;1;3;5;9;9;2;9;7;7;1;6;8;9;9;8;0;0;0;0;0;0;0;0;0;0;0;6;5;9;8;7;13;12;8;0;0;0.5;0.5
3916;0;20;12;8;5;5;11;11;11;8;11;10;11;0;0;12;10;11;11;11;13;5;7;11;13;13;6;13;12;10;3;9;11;12;12;10;0;0;0;0;0;0;0;0;0;0;0;11;9;10;11;10;15;11;10;0;0;0.5;2.5
3917;0;8;5;13;20;11;9;11;11;11;10;11;10;0;0;11;11;12;12;11;12;4;12;12;11;12;12;4;12;10;10;8;12;5;10;11;0;0;0;0;0;0;0;0;0;0;0;11;10;10;9;10;15;10;12;0;0;0.5;3.0
3918;0;5;8;12;10;20;9;11;10;11;10;11;11;0;0;11;11;12;11;11;12;5;13;11;11;13;13;4;11;10;8;10;12;6;10;11;0;0;0;0;0;0;0;0;0;0;0;11;10;10;9;11;15;10;11;0;0;0.5;3.0
3919;0;8;5;12;20;12;9;11;10;11;10;11;11;0;0;11;12;12;11;11;12;5;12;11;11;12;12;5;12;10;10;8;12;6;10;11;0;0;0;0;0;0;0;0;0;0;0;11;11;10;9;10;15;10;11;0;0;0.5;3.0
3920;0;5;8;12;10;20;8;10;10;9;9;9;11;0;0;10;11;11;10;11;10;4;11;10;11;12;11;3;10;9;7;10;11;4;9;10;0;0;0;0;0;0;0;0;0;0;0;10;8;10;8;9;15;10;10;0;0;0.5;1.0
3921;0;8;5;20;18;12;9;12;11;11;11;10;12;0;0;8;9;9;9;9;8;3;11;10;10;13;11;3;10;10;7;10;12;5;11;12;0;0;0;0;0;0;0;0;0;0;0;8;8;10;9;10;14;11;10;0;0;0.5;0.5
3922;0;8;5;13;20;10;9;11;10;11;10;9;10;0;0;8;8;8;9;9;8;2;10;10;9;9;10;2;10;10;9;7;10;4;9;10;0;0;0;0;0;0;0;0;0;0;0;8;7;10;8;9;14;10;10;0;0;0.5;0.5
3923;0;12;20;5;5;8;7;9;9;8;10;8;9;0;0;8;8;9;11;9;10;4;6;9;12;12;6;12;11;11;1;10;12;13;13;12;0;0;0;0;0;0;0;0;0;0;0;9;9;10;12;8;14;10;12;0;0;0.5;0.5
3924;0;8;5;20;10;12;9;12;11;11;10;10;11;0;0;11;11;11;11;11;12;5;12;11;11;14;12;4;11;12;7;10;12;5;10;11;0;0;0;0;0;0;0;0;0;0;0;11;10;10;9;11;15;10;11;0;0;0.5;2.0
3925;0;8;5;13;20;11;9;11;12;12;11;10;12;0;0;12;11;12;12;12;11;6;14;12;12;12;12;5;13;10;12;10;11;5;11;13;0;0;0;0;0;0;0;0;0;0;0;12;11;11;9;11;15;11;12;0;0;0.5;3.0
3926;0;12;20;5;5;8;9;11;12;9;12;11;11;0;0;11;11;12;12;12;13;6;8;10;14;14;7;14;13;11;3;9;11;13;12;12;0;0;0;0;0;0;0;0;0;0;0;11;10;11;11;10;15;11;11;0;0;0.5;3.5
3927;0;20;19;8;5;5;9;11;11;8;12;11;11;0;0;11;10;11;11;12;13;5;7;10;14;14;6;13;12;10;2;9;11;13;12;11;0;0;0;0;0;0;0;0;0;0;0;11;9;10;11;9;15;11;11;0;0;0.5;3.0
3928;0;5;8;10;20;14;9;11;10;12;10;10;11;0;0;11;11;12;11;12;13;4;12;11;11;12;14;4;13;10;11;8;12;6;11;11;0;0;0;0;0;0;0;0;0;0;0;11;11;11;9;10;15;10;12;0;0;0.5;3.0
3929;0;8;5;12;20;16;8;10;11;11;10;9;10;0;0;10;11;11;11;11;11;6;11;11;11;11;11;5;12;9;11;9;10;4;10;10;0;0;0;0;0;0;0;0;0;0;0;10;10;10;8;9;15;10;11;0;0;0.5;1.5
3930;0;5;8;12;10;20;9;11;10;10;10;9;11;0;0;10;11;10;12;11;11;4;11;11;11;13;11;4;11;9;8;10;11;4;11;10;0;0;0;0;0;0;0;0;0;0;0;10;9;10;8;10;15;10;11;0;0;0.5;1.5
3931;0;20;12;8;5;5;6;9;9;6;9;7;8;0;0;8;7;8;8;8;8;1;3;6;9;9;3;10;8;9;1;6;8;10;9;8;0;0;0;0;0;0;0;0;0;0;0;8;6;8;9;6;13;10;8;0;0;0.5;0.5
3932;0;8;5;16;20;10;9;12;10;12;10;11;10;0;0;11;11;14;11;11;11;5;12;11;12;12;12;4;12;10;12;8;11;5;10;11;0;0;0;0;0;0;0;0;0;0;0;12;10;11;9;10;15;10;11;0;0;0.5;3.0
3933;0;8;5;13;20;12;9;11;11;11;10;11;10;0;0;12;13;11;11;11;11;4;12;11;11;12;12;5;13;10;10;8;11;7;10;11;0;0;0;0;0;0;0;0;0;0;0;11;11;10;9;10;15;10;12;0;0;0.5;3.0
3934;0;8;5;12;20;10;9;12;11;12;11;10;10;0;0;13;11;11;12;12;12;5;12;12;13;12;12;6;13;10;11;10;11;5;11;12;0;0;0;0;0;0;0;0;0;0;0;12;12;11;9;11;15;11;12;0;0;0.5;3.0
3935;0;8;5;20;10;12;9;11;10;10;10;11;12;0;0;11;11;11;11;13;11;5;12;11;11;14;13;4;11;10;7;10;13;7;10;11;0;0;0;0;0;0;0;0;0;0;0;11;10;10;10;10;16;10;11;0;0;0.5;3.0
3936;0;8;5;20;10;12;9;11;11;11;10;10;11;0;0;11;12;11;11;12;12;6;12;11;11;13;12;6;11;10;7;10;13;6;10;11;0;0;0;0;0;0;0;0;0;0;0;11;12;10;9;10;15;10;11;0;0;0.5;3.0
3937;0;8;5;12;20;10;11;13;12;13;12;11;12;0;0;8;8;8;8;8;7;2;9;8;8;8;9;1;10;8;8;6;9;4;8;9;0;0;0;0;0;0;0;0;0;0;0;8;5;10;7;9;13;11;9;0;0;0.5;0.5
3938;0;20;12;8;5;5;9;10;11;8;12;9;10;0;0;10;10;10;13;11;11;5;7;9;12;13;6;14;11;10;1;8;11;12;11;10;0;0;0;0;0;0;0;0;0;0;0;11;10;10;11;9;15;11;10;0;0;0.5;1.0
3939;0;5;8;10;20;15;9;12;10;11;10;10;11;0;0;12;11;12;11;11;12;4;12;12;11;12;12;5;12;10;11;8;12;5;10;11;0;0;0;0;0;0;0;0;0;0;0;11;11;10;9;10;15;10;12;0;0;0.5;3.0
3940;0;20;13;8;5;5;9;11;12;8;11;10;12;0;0;13;11;11;11;11;12;4;7;10;13;13;6;14;12;11;1;10;12;13;12;10;0;0;0;0;0;0;0;0;0;0;0;11;10;10;12;9;15;11;11;0;0;0.5;3.0
3941;0;8;5;15;20;11;9;12;10;11;10;11;10;0;0;11;13;12;11;11;11;5;12;11;11;12;12;6;12;10;12;8;11;5;10;11;0;0;0;0;0;0;0;0;0;0;0;11;12;10;9;10;15;10;11;0;0;0.5;3.0
3942;0;12;20;5;5;8;9;11;12;8;13;10;11;0;0;11;11;11;12;12;13;4;7;11;13;13;6;14;12;10;1;9;11;13;12;11;0;0;0;0;0;0;0;0;0;0;0;11;10;10;11;9;15;11;11;0;0;0.5;3.0
3943;0;5;8;12;10;20;9;11;11;10;10;11;11;0;0;12;11;12;12;12;11;4;13;11;11;13;12;4;11;10;8;10;12;6;10;11;0;0;0;0;0;0;0;0;0;0;0;12;10;10;9;10;15;10;11;0;0;0.5;2.5
3944;0;8;5;13;20;11;9;11;11;11;10;10;10;0;0;11;12;12;11;11;13;5;12;11;12;12;12;5;12;11;10;9;11;5;12;11;0;0;0;0;0;0;0;0;0;0;0;11;11;11;9;10;15;10;11;0;0;0.5;2.0
3945;0;8;5;12;20;11;7;9;8;9;8;7;8;0;0;9;9;9;10;10;9;3;10;9;9;10;10;2;10;8;9;7;9;3;9;10;0;0;0;0;0;0;0;0;0;0;0;9;7;9;7;8;14;9;9;0;0;0.5;0.5
3946;0;8;5;20;10;12;6;9;8;8;8;7;10;0;0;11;11;11;11;11;10;4;10;10;10;11;10;2;10;10;7;10;11;4;10;11;0;0;0;0;0;0;0;0;0;0;0;11;7;9;8;9;15;9;10;0;0;0.5;0.5
3947;20;0;0;0;0;0;8;0;14;12;14;0;14;14;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;13;14;15;13;12;12;15;13;14;0;0;7;0;1;10;13;0;12;12;1.0;1.5
3948;20;0;0;0;0;0;7;0;11;12;10;0;12;13;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;9;12;11;12;12;12;10;12;12;13;0;0;7;0;1;9;10;0;10;11;0.5;0.5
3949;20;0;0;0;0;0;6;0;12;12;9;0;11;12;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;9;10;10;10;13;13;11;12;12;14;0;0;7;0;1;9;8;0;10;13;0.5;0.5
3950;20;0;0;0;0;0;8;0;12;12;11;0;13;14;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;9;11;11;13;12;12;10;12;12;13;0;0;7;0;1;9;11;0;10;11;0.5;0.5
3951;20;0;0;0;0;0;10;0;15;15;12;0;15;14;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;10;11;11;11;14;14;12;13;13;15;0;0;8;0;2;9;15;0;11;13;1.0;1.0
3952;20;0;0;0;0;0;6;0;11;11;8;0;11;11;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;9;10;10;10;12;12;12;12;11;11;0;0;7;0;1;10;9;0;10;12;0.5;0.5
3953;20;0;0;0;0;0;8;0;13;13;13;0;12;12;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;12;11;11;12;12;12;12;10;10;11;0;0;7;0;1;10;11;0;11;12;0.5;0.5
3954;0;20;19;8;5;5;16;16;16;11;14;8;15;0;0;12;11;14;13;14;14;9;8;11;13;14;8;14;12;16;5;16;15;15;14;14;0;0;0;0;0;0;0;0;0;0;0;13;11;11;15;14;16;12;14;0;0;1.5;1.5
3955;0;20;19;8;5;5;9;11;12;11;11;10;10;0;0;9;9;10;10;11;9;4;4;9;11;13;6;13;11;12;5;12;12;11;13;12;0;0;0;0;0;0;0;0;0;0;0;9;9;10;12;9;15;14;12;0;0;0.5;0.5
3956;0;20;19;8;5;5;10;11;12;14;12;11;11;0;0;13;14;14;14;15;14;7;3;12;14;13;9;16;14;10;4;11;12;11;12;11;0;0;0;0;0;0;0;0;0;0;0;13;12;13;11;9;17;8;11;0;0;1.0;1.0
3957;0;20;19;8;5;5;9;11;11;13;11;10;10;0;0;11;11;12;12;13;11;5;4;11;13;14;8;15;13;11;6;11;12;11;12;11;0;0;0;0;0;0;0;0;0;0;0;11;11;11;11;9;16;10;11;0;0;0.5;0.5
3958;0;20;14;8;5;5;12;12;13;9;11;6;11;0;0;10;9;12;11;12;12;9;8;11;12;13;8;14;11;13;3;14;13;13;12;11;0;0;0;0;0;0;0;0;0;0;0;11;11;10;12;11;16;12;12;0;0;0.5;0.5
3959;0;20;16;8;5;5;10;12;12;10;11;10;11;0;0;11;9;10;11;12;10;4;4;10;12;13;6;14;13;12;5;13;13;12;14;13;0;0;0;0;0;0;0;0;0;0;0;10;10;11;12;9;16;10;13;0;0;0.5;0.5
3960;0;17;20;5;5;8;11;13;13;12;12;12;12;0;0;12;11;12;11;14;11;5;5;11;13;14;7;14;13;13;6;13;14;13;15;13;0;0;0;0;0;0;0;0;0;0;0;11;10;12;13;10;16;10;13;0;0;1.0;1.0
3961;0;14;20;5;5;8;4;9;11;14;12;14;13;0;0;11;11;10;11;11;7;1;2;10;14;12;6;15;16;11;5;7;12;11;12;11;0;0;0;0;0;0;0;0;0;0;0;10;10;13;11;5;15;11;11;0;0;0.5;0.5
3962;0;14;20;5;5;8;12;12;13;9;11;6;11;0;0;10;9;11;10;12;12;9;6;10;11;12;8;13;10;14;3;14;14;14;12;12;0;0;0;0;0;0;0;0;0;0;0;10;10;10;13;11;16;13;13;0;0;0.5;0.5
3963;0;14;20;5;5;8;13;13;10;10;10;7;11;0;0;10;11;12;11;12;12;8;6;9;13;14;8;14;11;12;5;13;12;13;12;11;0;0;0;0;0;0;0;0;0;0;0;11;11;11;12;11;16;8;11;0;0;0.5;0.5
3964;0;14;20;5;5;8;9;11;12;11;11;10;11;0;0;11;10;11;11;11;12;4;4;10;12;13;6;14;12;12;5;13;13;12;14;12;0;0;0;0;0;0;0;0;0;0;0;11;10;12;12;9;15;13;12;0;0;0.5;0.5
3965;0;15;20;5;5;8;12;14;11;11;11;6;11;0;0;9;9;10;9;10;10;6;5;8;12;13;5;13;10;13;6;14;12;13;13;12;0;0;0;0;0;0;0;0;0;0;0;9;9;11;12;11;15;11;12;0;0;0.5;0.5
3966;0;8;5;20;10;19;12;12;11;10;10;7;10;0;0;11;11;12;12;11;11;9;13;9;11;12;11;6;10;12;8;13;12;5;11;11;0;0;0;0;0;0;0;0;0;0;0;11;11;11;10;12;15;14;9;0;0;0.5;0.5
3967;0;8;5;20;10;15;11;13;12;12;12;12;13;0;0;12;13;12;13;13;12;7;12;11;12;13;11;4;12;12;9;12;13;6;12;13;0;0;0;0;0;0;0;0;0;0;0;12;9;11;10;12;16;11;11;0;0;0.5;0.5
3968;0;8;5;20;10;14;15;14;13;13;13;9;14;0;0;14;13;14;14;12;13;10;14;13;12;14;14;5;12;13;10;13;10;6;11;10;0;0;0;0;0;0;0;0;0;0;0;14;12;12;10;13;15;11;12;0;0;1.0;1.0
3969;0;8;5;20;10;14;9;11;12;11;11;10;11;0;0;12;12;12;12;12;12;5;13;11;13;13;12;5;11;13;8;11;14;6;13;12;0;0;0;0;0;0;0;0;0;0;0;12;11;11;11;11;15;15;11;0;0;0.5;0.5
3970;0;8;5;20;10;19;5;11;12;12;12;14;12;0;0;12;12;11;12;11;9;2;11;11;11;12;12;5;10;12;9;11;13;7;14;13;0;0;0;0;0;0;0;0;0;0;0;11;11;10;11;9;15;10;10;0;0;0.5;0.5
3971;0;8;5;20;10;15;11;13;13;13;12;12;13;0;0;13;13;13;14;14;13;6;13;12;12;13;11;5;12;11;8;11;13;5;12;12;0;0;0;0;0;0;0;0;0;0;0;13;10;12;10;12;17;9;12;0;0;0.5;1.5
3972;0;8;5;20;10;14;3;9;11;11;10;13;10;0;0;13;11;12;12;11;9;2;11;11;11;12;11;3;11;11;8;10;13;6;12;12;0;0;0;0;0;0;0;0;0;0;0;12;8;10;10;8;15;11;11;0;0;0.5;0.5
3973;0;8;5;20;10;19;5;10;11;12;10;14;11;0;0;12;12;12;12;12;10;3;10;12;12;12;12;4;13;9;10;8;12;5;11;11;0;0;0;0;0;0;0;0;0;0;0;12;10;11;9;8;16;7;12;0;0;0.5;0.5
3974;0;8;5;20;10;14;9;10;10;12;10;10;10;0;0;13;13;13;13;13;13;6;10;12;15;14;13;5;14;10;9;11;11;7;12;11;0;0;0;0;0;0;0;0;0;0;0;13;11;13;10;10;16;9;13;0;0;0.5;0.5
3975;0;8;5;20;10;16;13;14;11;9;10;6;10;0;0;10;10;11;12;11;11;9;14;9;12;12;11;5;10;12;8;14;12;3;11;11;0;0;0;0;0;0;0;0;0;0;0;11;10;10;9;13;15;10;9;0;0;0.5;0.5
3976;0;8;8;19;20;12;10;11;11;12;11;10;12;0;0;13;12;13;14;13;13;6;13;14;14;14;14;6;14;9;14;10;12;6;12;11;0;0;0;0;0;0;0;0;0;0;0;13;13;13;9;11;16;11;14;0;0;1.0;1.0
3977;0;8;8;16;20;12;4;10;12;14;11;13;10;0;0;15;16;14;14;14;10;6;10;12;15;15;13;4;15;10;14;8;12;6;12;11;0;0;0;0;0;0;0;0;0;0;0;14;10;13;10;8;17;12;13;0;0;1.0;1.0
3978;0;8;8;12;20;12;9;12;11;12;11;9;11;0;0;11;10;12;12;13;11;4;12;11;11;12;12;4;12;12;12;11;13;7;13;13;0;0;0;0;0;0;0;0;0;0;0;11;10;11;11;11;16;11;11;0;0;0.5;0.5
3979;0;8;8;12;20;12;8;10;10;13;10;9;10;0;0;12;12;12;13;13;12;5;10;10;14;14;11;3;14;7;12;9;10;5;11;11;0;0;0;0;0;0;0;0;0;0;0;12;8;12;8;9;16;9;12;0;0;0.5;0.5
3980;0;8;8;12;20;12;10;11;11;13;11;11;12;0;0;12;12;13;13;13;12;6;12;12;13;13;13;4;13;9;12;9;12;6;11;10;0;0;0;0;0;0;0;0;0;0;0;12;10;13;9;10;16;10;12;0;0;0.5;0.5
3981;0;8;8;14;20;12;9;12;12;11;11;10;10;0;0;11;11;12;12;12;11;5;13;11;12;12;12;4;13;11;10;10;11;5;11;12;0;0;0;0;0;0;0;0;0;0;0;11;10;10;9;11;16;13;12;0;0;0.5;0.5
3982;0;8;8;12;20;12;4;11;13;13;12;15;12;0;0;14;14;14;14;13;11;4;11;12;12;13;13;4;12;10;12;8;12;6;11;10;0;0;0;0;0;0;0;0;0;0;0;14;10;12;9;9;16;14;12;0;0;0.5;0.5
3983;0;8;8;12;20;12;8;11;10;11;10;9;10;0;0;9;11;11;11;11;10;4;12;12;11;12;12;4;12;13;12;10;12;6;12;12;0;0;0;0;0;0;0;0;0;0;0;10;10;10;10;10;15;9;12;0;0;0.5;0.5
3984;0;8;8;19;20;12;5;13;13;11;12;17;13;0;0;12;13;12;12;12;10;3;13;11;13;12;13;5;11;12;12;8;14;6;14;13;0;0;0;0;0;0;0;0;0;0;0;12;11;11;11;9;15;9;11;0;0;0.5;0.5
3985;0;5;8;12;10;20;12;12;12;12;11;6;10;0;0;11;12;12;11;11;13;9;14;11;13;14;13;6;11;13;9;14;12;6;11;12;0;0;0;0;0;0;0;0;0;0;0;11;12;11;10;13;15;12;11;0;0;0.5;1.0
3986;0;5;8;19;10;20;4;10;11;11;10;14;11;0;0;10;10;10;11;10;7;1;12;10;11;12;11;3;11;11;9;11;13;6;13;12;0;0;0;0;0;0;0;0;0;0;0;10;8;10;10;8;15;14;10;0;0;0.5;0.5
3987;0;5;8;12;10;20;10;12;11;12;11;11;12;0;0;12;13;12;13;13;12;6;13;12;12;13;13;5;12;12;10;14;14;7;13;13;0;0;0;0;0;0;0;0;0;0;0;12;11;11;11;12;16;11;12;0;0;0.5;0.5
3988;0;5;8;12;10;20;5;11;11;12;10;14;11;0;0;12;13;13;13;13;9;4;11;12;13;13;13;4;13;11;9;8;14;7;12;13;0;0;0;0;0;0;0;0;0;0;0;12;10;12;11;8;16;9;12;0;0;0.5;0.5
3989;0;5;8;19;10;20;10;12;12;12;12;11;13;0;0;12;12;11;13;13;12;5;12;10;11;13;12;4;12;11;9;12;12;6;13;13;0;0;0;0;0;0;0;0;0;0;0;12;10;11;10;11;16;14;11;0;0;0.5;0.5
3990;0;5;8;18;10;20;9;12;11;11;11;10;11;0;0;15;14;14;14;14;13;7;14;14;11;13;15;6;11;11;10;11;12;7;11;12;0;0;0;0;0;0;0;0;0;0;0;14;13;11;10;11;16;11;12;0;0;1.0;1.0
3991;0;5;8;13;10;20;6;12;13;13;12;15;13;0;0;13;13;12;13;12;11;3;11;13;13;13;13;5;14;12;9;8;13;6;12;11;0;0;0;0;0;0;0;0;0;0;0;12;11;12;10;9;15;11;13;0;0;0.5;0.5
3992;0;5;8;12;10;20;9;10;10;13;11;10;10;0;0;10;12;11;11;11;9;4;10;11;13;14;12;4;14;9;9;10;10;7;11;11;0;0;0;0;0;0;0;0;0;0;0;10;10;11;9;9;14;12;12;0;0;0.5;0.5
3993;0;5;8;12;10;20;9;13;12;12;12;12;12;0;0;12;12;12;13;13;12;6;12;13;12;13;13;5;12;13;9;11;14;7;13;13;0;0;0;0;0;0;0;0;0;0;0;12;11;12;11;11;16;14;12;0;0;0.5;0.5
3994;0;5;8;12;10;20;10;12;12;13;12;11;13;0;0;14;13;13;13;12;13;6;12;13;13;13;14;4;13;9;10;12;11;6;12;12;0;0;0;0;0;0;0;0;0;0;0;13;11;12;9;11;16;12;13;0;0;0.5;0.5
3995;20;0;0;0;0;0;8;0;12;13;12;0;12;13;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;13;12;11;13;12;13;16;14;13;14;0;0;8;0;1;10;13;0;13;13;1.0;1.0
3996;20;0;0;0;0;0;8;0;13;13;10;0;13;13;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;9;10;10;10;13;13;11;12;12;14;0;0;8;0;1;9;10;0;10;12;0.5;0.5
3997;20;0;0;0;0;0;7;0;12;12;9;0;12;12;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;9;10;10;10;13;13;11;12;12;14;0;0;8;0;1;9;8;0;10;12;0.5;0.5
3998;20;0;0;0;0;0;7;0;12;11;10;0;12;13;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;9;11;12;12;11;12;11;12;12;13;0;0;7;0;1;9;12;0;10;11;0.5;0.5
3999;20;0;0;0;0;0;7;0;12;12;10;0;11;13;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;9;12;11;11;12;12;11;12;12;14;0;0;6;0;1;9;11;0;10;12;0.5;0.5
4000;20;0;0;0;0;0;5;0;11;10;10;0;11;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;9;11;10;11;11;10;10;11;11;12;0;0;7;0;1;9;12;0;10;10;0.5;0.5
4001;20;0;0;0;0;0;9;0;14;14;13;0;12;15;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;12;13;12;11;12;13;13;13;14;0;0;7;0;1;9;13;0;12;11;0.5;1.0
4002;0;20;14;8;5;5;5;11;13;13;13;15;11;0;0;12;11;13;12;13;10;3;6;9;12;13;8;14;12;11;6;10;15;14;17;14;0;0;0;0;0;0;0;0;0;0;0;12;11;11;14;8;16;9;14;0;0;0.5;0.5
4003;0;20;14;8;5;5;12;13;13;12;12;12;12;0;0;12;11;12;13;14;12;6;5;10;12;14;7;14;12;12;6;14;12;12;14;12;0;0;0;0;0;0;0;0;0;0;0;12;10;10;12;11;16;10;12;0;0;0.5;1.0
