StaffId;Executive;Manager;Coach;Scout;Trainer;Off Pref;Phy Pref;Line Matching;Goalie Handling;Favor Veterans;Innovation;Loyalty;Coaching G;Coaching Defense;Coaching Forwards;Coaching Prospects;Def Skills;Off Skills;Phy Training;Player Management;Motivation;Discipline;Negotiating;Self-Preservation;Tactics;Ingame Tactics;Trainer Skill;Evaluate Abilities;Evaluate Potential
3148;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;5;5;5;5;5;5;3;5;3;3;3;5;5;0;;10;12
3149;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;7;9;7;9;15;12;7;8;10;10;10;10;10;10;0;;10;12
3150;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;9;9;13;8;9;7;13;10;10;12;10;10;10;0;;10;12
3151;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;5;5;5;5;5;5;3;5;3;3;3;5;5;0;;11;13
3152;10;6;8;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;;10;12
3153;10;15;12;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;13;4;4;4;14;4;6;6;6;4;4;0;;9;15
3154;10;8;10;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;;12;14
3155;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;5;5;5;5;5;5;3;5;3;3;3;5;5;0;;10;12
3156;12;16;18;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;11;7;14;9;12;8;6;10;9;6;11;9;8;0;;12;14
3157;10;8;12;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;4;4;4;4;2;4;2;2;2;4;4;0;;10;13
3158;10;10;18;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;7;10;12;12;8;8;9;2;5;2;2;2;5;5;0;;8;10
3159;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;8;13;10;10;6;9;14;8;10;10;7;10;10;10;0;;11;9
3160;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;4;4;4;4;3;4;3;3;3;4;4;0;;9;12
3161;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;4;4;4;4;3;4;3;3;3;4;4;0;;9;11
3162;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;9;10;10;8;8;9;8;11;11;10;10;10;9;0;;10;12
3163;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;10;6;15;12;12;7;15;10;10;12;10;10;10;0;;11;13
3164;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;7;8;9;15;8;11;6;11;10;10;13;10;10;10;0;;9;14
3165;20;15;5;5;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;10;11;14;11;12;11;10;10;10;8;10;10;10;0;;6;10
3166;1;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;15;13;11;12;11;10;10;9;10;10;7;10;10;10;0;;13;10
3167;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;4;4;4;4;2;4;2;2;2;4;4;0;;8;10
3168;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;4;4;4;4;3;4;3;3;3;4;4;0;;11;13
3169;19;20;12;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;4;4;4;4;13;4;7;11;7;4;4;0;;11;13
3170;10;15;20;12;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;10;13;13;12;9;12;14;9;8;7;10;10;10;0;;10;14
3171;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;5;5;5;5;5;5;3;5;3;3;3;5;5;0;;12;14
3172;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;11;10;6;7;14;6;13;10;10;6;10;10;10;0;;9;12
3173;15;20;19;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;13;8;15;10;12;6;6;10;10;10;6;10;10;10;0;;12;11
3174;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;12;14;11;12;15;13;10;7;10;10;13;10;10;10;0;;9;14
3175;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;4;4;4;4;3;4;3;3;3;4;4;0;;9;11
3176;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;4;4;4;4;3;4;3;3;3;4;4;0;;9;11
3177;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;4;4;4;4;3;4;3;3;3;4;4;0;;9;11
3178;20;15;5;5;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;1;1;1;1;1;1;4;1;4;4;4;1;1;0;;6;6
3179;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;5;5;5;5;5;5;3;10;3;3;3;10;5;0;;12;14
3180;20;15;5;5;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;7;8;15;11;10;9;12;10;10;15;10;10;10;0;;14;11
3181;15;20;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;7;13;7;9;7;14;13;15;10;10;12;10;10;10;0;;12;14
3182;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;15;6;8;12;6;8;13;11;10;10;15;10;10;10;0;;8;10
3183;10;10;20;18;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;2;5;7;12;5;5;10;12;8;5;10;10;6;6;0;;6;8
3184;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;14;8;11;15;7;15;15;13;10;10;6;10;10;10;0;;10;12
3185;20;15;5;5;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;13;10;15;13;8;11;7;10;10;9;10;10;10;0;;14;11
3186;10;10;20;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;5;10;13;13;9;14;13;15;13;10;7;13;12;12;0;;15;12
3187;1;10;20;18;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;14;10;8;13;8;7;13;6;10;10;12;10;10;10;1;;7;13
3188;1;15;19;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;5;5;5;5;5;5;11;10;10;8;10;10;10;0;;12;14
3189;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;15;6;10;9;8;10;10;14;10;10;6;10;10;10;0;;10;12
3190;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;7;9;13;8;9;9;7;10;10;9;10;10;10;0;;11;13
3191;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;13;15;14;9;15;11;15;13;10;10;6;10;10;10;0;;10;12
3192;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;15;11;9;10;12;14;8;10;10;10;14;10;10;10;0;;11;13
3193;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;7;14;9;14;9;6;13;7;10;10;8;10;10;10;0;;8;9
3194;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;14;13;15;11;6;10;7;13;10;10;6;10;10;10;0;;10;12
3195;10;20;15;19;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;9;11;8;13;7;6;9;10;10;11;10;10;10;0;;10;11
3196;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;4;4;4;4;11;10;10;10;10;10;10;0;;10;12
3197;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;9;13;6;10;10;14;10;10;10;11;10;10;10;0;;9;11
3198;10;10;16;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;8;11;11;9;7;11;14;10;10;8;10;10;10;0;;12;14
3199;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;7;7;8;11;14;14;14;11;10;10;15;10;10;10;0;;11;13
3200;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;8;10;13;6;10;10;6;8;10;10;10;10;10;10;0;;10;12
3201;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;11;14;6;10;13;13;15;10;10;8;10;10;10;0;;10;12
3202;10;10;20;18;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;11;13;12;6;13;9;10;10;10;14;10;10;10;0;;14;11
3203;15;20;15;19;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;12;9;13;9;10;12;14;10;10;12;10;10;10;0;;12;14
3204;19;20;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;8;9;10;14;6;12;12;10;10;11;10;7;7;0;;12;14
3205;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;8;15;12;12;15;6;9;13;10;10;13;10;10;10;0;;13;15
3206;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;7;6;13;6;11;15;13;12;10;10;8;10;10;10;0;;11;13
3207;1;10;20;19;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;9;12;12;7;12;11;7;10;8;13;10;9;10;0;;12;10
3208;10;10;20;14;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;7;15;10;13;14;11;14;10;12;14;8;10;12;12;0;;11;12
3209;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;6;10;10;11;9;10;7;10;10;14;10;10;10;0;;10;12
3210;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;4;4;4;4;3;4;3;3;3;4;4;0;;10;12
3211;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;4;4;4;4;14;10;10;7;10;10;10;0;;11;13
3212;5;15;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;15;9;12;9;14;13;6;14;10;10;14;10;10;10;0;;12;11
3213;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;12;12;13;13;12;13;10;10;10;10;10;10;10;0;;10;11
3214;20;20;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;10;12;10;9;9;8;12;10;10;12;10;10;10;0;;13;14
3215;20;15;5;5;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;1;1;1;1;1;1;4;1;4;4;4;1;1;0;;2;2
3216;20;15;5;5;1;Offensive;Very Non-Physical;Balanced;Balanced;Balanced;Balanced;Balanced;1;1;1;1;1;1;1;4;1;4;4;4;1;1;0;;1;5
3217;20;15;5;5;1;Defensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;1;1;1;1;1;1;1;4;1;4;4;4;1;1;0;;1;7
3218;10;10;12;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;3;3;3;3;3;3;3;2;3;2;2;2;3;3;0;;9;11
3219;10;10;20;20;1;Defensive;Very Physical;Balanced;Balanced;Balanced;Balanced;Balanced;6;15;7;2;7;11;16;4;10;10;4;10;10;10;0;;10;15
3220;1;10;20;20;1;Very Defensive;Very Physical;Balanced;Balanced;Balanced;Balanced;Balanced;15;10;8;14;11;11;11;10;10;10;10;10;10;10;0;;12;12
3221;15;20;20;20;20;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;1;1;1;1;1;1;1;6;1;1;1;1;7;1;16;;1;1
3222;1;1;1;1;20;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;1;1;1;1;1;1;2;1;1;8;1;0;1;11;;1;1
3223;1;1;1;1;20;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;1;1;1;1;1;1;8;1;1;1;1;0;1;11;;1;1
3224;19;20;20;20;1;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;6;10;11;12;10;10;9;5;5;15;3;2;3;12;0;;11;13
3225;1;1;1;1;20;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;1;1;1;1;1;1;1;1;1;3;1;0;1;17;;1;1
3226;20;20;20;20;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;5;14;8;14;14;10;13;14;12;14;10;12;12;13;0;;10;11
3227;19;20;20;16;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;8;12;14;10;12;12;12;14;14;11;12;11;10;0;;8;10
3228;20;15;5;5;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;1;1;1;1;1;1;1;4;1;4;4;4;1;1;0;;2;2
3229;1;12;20;15;1;Standard;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;6;10;10;10;11;10;11;3;10;10;3;10;8;8;0;;8;10
3230;1;1;5;1;20;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;1;1;1;1;1;1;0;1;0;0;0;1;1;13;;0;0
3231;1;12;14;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;6;8;8;7;7;7;2;9;8;2;8;7;7;0;;9;11
3232;1;1;20;16;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;12;7;5;12;7;6;10;0;8;8;0;8;6;6;0;;7;7
3233;1;1;1;1;20;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;0;0;0;13;0;0;0;0;0;0;0;0;0;0;13;;0;0
3234;1;8;12;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;3;3;3;3;3;3;3;2;3;2;2;2;3;3;0;;11;13
3235;1;8;12;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;3;3;3;3;3;3;3;2;3;2;2;2;3;3;0;;10;12
3236;1;12;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;6;6;6;6;6;6;3;6;3;3;3;6;6;0;;11;13
3237;1;8;12;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;3;3;3;3;3;3;3;2;3;2;2;2;3;3;0;;10;12
3238;1;8;20;16;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;9;11;11;9;11;10;2;6;2;2;2;6;6;0;;7;7
3239;16;18;12;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;4;4;4;4;6;4;6;6;6;4;4;0;;11;13
3240;6;12;14;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;;7;10
3241;1;12;18;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;8;10;11;7;11;9;8;7;7;3;9;8;8;0;;9;12
3242;1;1;12;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;3;3;3;3;3;3;3;0;3;0;0;0;3;3;0;;8;11
3243;1;1;16;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;5;5;5;5;5;5;0;5;0;0;0;5;5;0;;9;12
3244;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;4;4;4;4;2;4;2;2;2;4;4;0;;9;11
3245;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;3;3;3;3;3;3;3;2;3;2;2;2;3;3;0;;7;11
3246;1;1;5;1;20;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;1;1;13;1;1;1;0;1;0;0;0;1;1;14;;0;0
3247;1;1;5;1;20;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;1;1;1;1;1;1;0;1;0;0;0;1;1;13;;0;0
3248;10;10;20;15;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;5;9;12;11;8;12;10;3;7;3;3;3;7;7;0;;7;7
3249;10;10;20;15;1;Standard;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;5;10;13;11;10;11;12;3;7;3;3;3;7;7;0;;9;11
3250;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;4;4;4;4;2;4;2;2;2;4;4;0;;9;11
3251;1;1;5;1;20;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;1;1;1;1;1;1;0;1;0;0;0;1;1;15;;0;0
3252;10;10;15;18;4;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;4;4;4;4;2;4;2;2;2;4;4;13;;8;8
3253;17;20;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;5;5;5;5;5;5;13;5;7;8;7;5;5;0;;12;14
3254;10;10;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;8;11;13;10;11;11;12;9;10;3;10;8;8;0;;6;6
3255;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;4;4;4;4;2;4;2;2;2;4;4;0;;8;10
3256;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;3;3;3;3;3;3;3;2;3;2;2;2;3;3;0;;7;10
3257;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;4;4;4;4;2;4;2;2;2;4;4;0;;9;11
3258;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;4;4;4;4;2;4;2;2;2;4;4;0;;9;11
3259;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;4;4;4;4;2;4;2;2;2;4;4;0;;7;9
3260;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;3;6;8;11;9;8;7;2;5;2;2;2;5;5;0;;7;9
3261;10;10;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;6;4;11;5;5;7;2;5;2;2;2;5;5;0;;7;10
3262;15;20;16;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;5;10;12;12;11;13;12;11;12;13;10;12;10;9;0;;10;12
3263;1;18;20;15;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;4;9;11;12;8;12;11;13;10;9;9;10;9;8;0;;9;11
3264;10;10;20;19;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;8;10;11;10;10;11;3;8;9;3;9;8;9;0;;9;9
3265;1;1;1;1;20;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;;0;0
3266;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;4;4;4;4;2;4;2;2;2;4;4;0;;10;12
3267;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;4;4;4;4;2;4;2;2;2;4;4;0;;9;11
3268;10;10;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;12;7;5;12;6;6;11;11;10;11;3;12;7;7;0;;6;6
3269;10;10;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;3;6;7;11;6;6;14;14;8;8;3;10;6;7;0;;6;6
3270;10;10;18;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;5;5;5;5;5;5;2;5;2;2;2;5;5;0;;9;11
3271;1;15;19;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;6;4;11;5;5;11;12;10;10;4;10;7;8;0;;9;11
3272;10;12;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;10;8;12;9;9;8;11;11;9;3;11;9;9;0;;9;11
3273;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;4;4;4;4;2;4;2;2;2;4;4;0;;8;10
3274;20;20;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;5;5;5;5;5;5;12;5;11;11;14;5;5;0;;13;15
3275;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;4;4;4;4;2;4;2;2;2;4;4;0;;8;10
3276;20;20;12;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;3;3;3;3;3;3;3;12;3;5;12;5;3;3;0;;12;13
3277;10;10;19;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;6;6;6;6;6;6;3;6;3;3;3;6;6;0;;11;13
3278;5;15;20;20;1;Standard;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;5;10;12;13;10;11;11;13;10;9;4;11;11;12;0;;9;9
3279;10;10;20;15;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;13;9;11;13;7;10;12;13;14;3;13;11;10;0;;6;8
3280;10;10;18;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;9;11;12;9;10;9;11;11;11;3;11;10;10;0;;10;12
3281;10;10;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;3;6;9;10;9;7;8;9;9;9;2;9;8;8;0;;7;10
3282;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;4;4;4;4;2;4;2;2;2;4;4;0;;9;11
3283;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;4;4;4;4;3;4;3;3;3;4;4;0;;12;14
3284;1;10;20;19;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;5;5;5;5;5;5;2;5;2;2;2;5;5;0;;8;10
3285;1;10;20;15;1;Defensive;Very Physical;Balanced;Balanced;Balanced;Balanced;Balanced;4;11;8;12;12;7;10;14;12;13;3;10;8;8;0;;6;6
3286;1;1;1;1;20;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;0;0;0;14;0;0;0;0;0;0;0;0;0;0;14;;0;0
3287;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;4;4;4;4;2;4;2;2;2;4;4;0;;8;10
3288;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;4;4;4;4;2;4;2;2;2;4;4;0;;8;10
3289;18;20;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;4;4;4;4;12;4;6;12;6;4;4;0;;11;13
3290;10;10;20;15;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;5;12;10;12;12;8;10;11;9;12;3;10;8;8;0;;7;7
3291;1;1;5;1;20;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;1;1;15;1;1;1;0;1;0;0;0;1;1;15;;0;0
3292;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;5;5;5;5;5;5;3;5;3;3;3;5;5;0;;12;14
3293;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;4;4;4;4;3;4;3;3;3;4;4;0;;10;12
3294;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;5;3;11;4;4;8;3;4;3;3;3;4;4;0;;10;12
3295;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;4;4;4;4;3;4;3;3;3;4;4;0;;11;13
3296;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;4;4;4;4;3;4;3;3;3;4;4;0;;9;11
3297;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;4;4;4;4;3;4;3;3;3;4;4;0;;9;11
3298;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;4;4;4;4;2;4;2;2;2;4;4;0;;9;11
3299;10;10;20;15;1;Standard;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;4;9;11;12;11;9;12;2;5;2;2;2;5;5;0;;6;6
3300;1;1;5;1;20;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;1;1;1;1;1;1;0;1;0;0;0;1;1;13;;0;0
3301;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;4;4;4;4;2;4;2;2;2;4;4;0;;8;10
3302;20;15;5;5;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;1;1;1;1;1;1;4;1;4;4;4;1;1;0;;2;2
3303;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;4;4;4;4;3;4;3;3;3;4;4;0;;11;13
3304;10;10;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;6;4;12;7;4;11;2;5;2;2;2;5;5;0;;6;6
3305;1;1;5;1;20;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;1;1;12;1;1;1;0;1;0;0;0;1;1;13;;0;0
3306;10;15;10;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;2;2;2;2;2;2;2;4;2;4;4;4;2;2;0;;8;10
3307;10;15;10;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;2;2;2;2;2;2;2;4;2;4;4;4;2;2;0;;9;11
3308;10;15;10;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;2;2;2;2;2;2;2;4;2;4;4;4;2;2;0;;9;11
3309;1;15;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;;11;13
3310;10;14;15;20;1;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;11;10;12;13;9;10;9;11;11;11;12;12;10;10;0;;12;14
3311;10;10;20;15;1;Very Offensive;Physical;Balanced;Balanced;Balanced;Innovative;Very Loyal;2;10;15;14;10;15;12;13;13;13;7;11;12;14;0;;5;6
3312;5;15;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;14;10;13;14;11;12;11;10;10;9;10;12;12;0;;10;10
3313;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;;13;12
3314;10;15;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;;13;14
